Displacement_mm,Axial_Force_N
4.065000e-04,1.018660e+07
4.070000e-04,1.019780e+07
4.075000e-04,1.020900e+07
4.080000e-04,1.022020e+07
4.085000e-04,1.023140e+07
4.090000e-04,1.024260e+07
4.095000e-04,1.025380e+07
4.100000e-04,1.026490e+07
4.105000e-04,1.027610e+07
4.110000e-04,1.028730e+07
4.115000e-04,1.029850e+07
4.120000e-04,1.030960e+07
4.125000e-04,1.032080e+07
4.130000e-04,1.033200e+07
4.135000e-04,1.034310e+07
4.140000e-04,1.035430e+07
4.145000e-04,1.036540e+07
4.150000e-04,1.037660e+07
4.155000e-04,1.038770e+07
4.160000e-04,1.039890e+07
4.165000e-04,1.041000e+07
4.170000e-04,1.042110e+07
4.175000e-04,1.043230e+07
4.180000e-04,1.044340e+07
4.185000e-04,1.045450e+07
4.190000e-04,1.046570e+07
4.195000e-04,1.047680e+07
4.200000e-04,1.048790e+07
4.205000e-04,1.049900e+07
4.210000e-04,1.051010e+07
4.215000e-04,1.052120e+07
4.220000e-04,1.053230e+07
4.225000e-04,1.054340e+07
4.230000e-04,1.055450e+07
4.235000e-04,1.056560e+07
4.240000e-04,1.057670e+07
4.245000e-04,1.058780e+07
4.250000e-04,1.059890e+07
4.255000e-04,1.061000e+07
4.260000e-04,1.062110e+07
4.265000e-04,1.063210e+07
4.270000e-04,1.064320e+07
4.275000e-04,1.065430e+07
4.280000e-04,1.066530e+07
4.285000e-04,1.067640e+07
4.290000e-04,1.068750e+07
4.295000e-04,1.069850e+07
4.300000e-04,1.070960e+07
4.305000e-04,1.072060e+07
4.310000e-04,1.073170e+07
4.315000e-04,1.074270e+07
4.320000e-04,1.075370e+07
4.325000e-04,1.076480e+07
4.330000e-04,1.077580e+07
4.335000e-04,1.078680e+07
