Axial_Strain Axial_Load(kN)
1.068750e-02 1.455506e+04
1.070000e-02 1.453492e+04
1.071250e-02 1.451479e+04
1.072500e-02 1.449465e+04
1.073750e-02 1.447451e+04
1.075000e-02 1.445438e+04
1.076250e-02 1.443424e+04
1.077500e-02 1.441410e+04
1.078750e-02 1.439397e+04
1.080000e-02 1.437383e+04
1.081250e-02 1.435369e+04
1.082500e-02 1.433356e+04
1.083750e-02 1.431342e+04
1.085000e-02 1.429328e+04
1.086250e-02 1.427315e+04
1.087500e-02 1.425301e+04
1.088750e-02 1.423287e+04
1.090000e-02 1.421274e+04
1.091250e-02 1.419260e+04
1.092500e-02 1.417246e+04
1.093750e-02 1.415233e+04
1.095000e-02 1.413219e+04
1.096250e-02 1.411205e+04
1.097500e-02 1.409192e+04
1.098750e-02 1.407178e+04
1.100000e-02 1.405164e+04
1.101250e-02 1.403151e+04
1.102500e-02 1.401137e+04
1.103750e-02 1.399123e+04
1.105000e-02 1.397110e+04
1.106250e-02 1.395096e+04
1.107500e-02 1.393082e+04
1.108750e-02 1.391069e+04
1.110000e-02 1.389055e+04
1.111250e-02 1.387041e+04
1.112500e-02 1.385028e+04
1.113750e-02 1.383014e+04
1.115000e-02 1.381000e+04
1.116250e-02 1.378987e+04
1.117500e-02 1.376973e+04
1.118750e-02 1.374959e+04
1.120000e-02 1.372946e+04
1.121250e-02 1.370932e+04
1.122500e-02 1.368918e+04
1.123750e-02 1.366905e+04
1.125000e-02 1.364891e+04
1.126250e-02 1.362877e+04
1.127500e-02 1.360864e+04
1.128750e-02 1.358850e+04
1.130000e-02 1.356836e+04
1.131250e-02 1.354823e+04
1.132500e-02 1.352809e+04
1.133750e-02 1.350795e+04
1.135000e-02 1.348782e+04
1.136250e-02 1.346768e+04
1.137500e-02 1.344754e+04
1.138750e-02 1.342741e+04
1.140000e-02 1.340727e+04
1.141250e-02 1.338713e+04
1.142500e-02 1.336700e+04
1.143750e-02 1.334686e+04
1.145000e-02 1.332672e+04
1.146250e-02 1.330659e+04
1.147500e-02 1.328645e+04
1.148750e-02 1.326632e+04
1.150000e-02 1.324618e+04
1.151250e-02 1.322604e+04
1.152500e-02 1.320591e+04
1.153750e-02 1.318577e+04
1.155000e-02 1.316563e+04
1.156250e-02 1.314550e+04
1.157500e-02 1.312536e+04
1.158750e-02 1.310522e+04
1.160000e-02 1.308509e+04
1.161250e-02 1.306495e+04
1.162500e-02 1.304481e+04
1.163750e-02 1.302468e+04
1.165000e-02 1.300454e+04
1.166250e-02 1.298440e+04
1.167500e-02 1.296427e+04
1.168750e-02 1.294413e+04
1.170000e-02 1.292399e+04
1.171250e-02 1.290386e+04
1.172500e-02 1.288372e+04
1.173750e-02 1.286358e+04
1.175000e-02 1.284345e+04
1.176250e-02 1.282331e+04
1.177500e-02 1.280318e+04
1.178750e-02 1.278304e+04
1.180000e-02 1.276290e+04
1.181250e-02 1.274277e+04
1.182500e-02 1.272263e+04
1.183750e-02 1.270249e+04
1.185000e-02 1.268236e+04
1.186250e-02 1.266222e+04
1.187500e-02 1.264208e+04
1.188750e-02 1.262195e+04
1.190000e-02 1.260181e+04
1.191250e-02 1.258167e+04
1.192500e-02 1.256154e+04
1.193750e-02 1.254140e+04
1.195000e-02 1.252126e+04
1.196250e-02 1.250113e+04
1.197500e-02 1.248099e+04
1.198750e-02 1.246086e+04
1.200000e-02 1.244072e+04
1.201250e-02 1.242058e+04
1.202500e-02 1.240045e+04
1.203750e-02 1.238031e+04
1.205000e-02 1.236017e+04
1.206250e-02 1.234004e+04
1.207500e-02 1.231990e+04
1.208750e-02 1.229976e+04
1.210000e-02 1.227963e+04
1.211250e-02 1.225949e+04
1.212500e-02 1.223936e+04
1.213750e-02 1.221922e+04
1.215000e-02 1.219908e+04
1.216250e-02 1.217895e+04
1.217500e-02 1.215881e+04
1.218750e-02 1.213867e+04
1.220000e-02 1.211854e+04
1.221250e-02 1.209840e+04
1.222500e-02 1.207826e+04
1.223750e-02 1.205813e+04
1.225000e-02 1.203799e+04
1.226250e-02 1.201785e+04
1.227500e-02 1.199772e+04
1.228750e-02 1.197758e+04
1.230000e-02 1.195745e+04
1.231250e-02 1.193731e+04
1.232500e-02 1.191717e+04
1.233750e-02 1.189704e+04
1.235000e-02 1.187690e+04
1.236250e-02 1.185676e+04
1.237500e-02 1.183663e+04
1.238750e-02 1.181649e+04
1.240000e-02 1.179636e+04
1.241250e-02 1.177622e+04
1.242500e-02 1.175608e+04
1.243750e-02 1.173595e+04
1.245000e-02 1.171581e+04
1.246250e-02 1.169567e+04
1.247500e-02 1.167554e+04
1.248750e-02 1.165540e+04
1.250000e-02 1.163526e+04
